,gene function,organism,oualidia_2_counts,phylum,class,order,family
9373,putative 3-oxoacyl-[acyl-carrier-protein,Maribacter sp. HTCC2170,5,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9374,putative 30S ribosomal protein S17,Croceibacter atlanticus HTCC2559,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9375,putative 4-coumarate:CoA ligase,Streptomyces griseus subsp. griseus NBRC 13350,1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
9376,putative 4-hydroxybenzoyl-CoA reductase subunit alpha,delta proteobacterium NaphS2,1,Proteobacteria,Deltaproteobacteria,,
9377,putative 5''(3'')-deoxyribonucleotidase,Polaribacter irgensii 23-P,10,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9378,putative 6-pyruvoyl tetrahydrobiopterin synthase,Verrucomicrobium spinosum DSM 4136,2,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
9379,putative 8-amino-7-oxononanoate synthase,Flavobacterium psychrophilum JIP02/86,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9380,putative ABC transport system,Corynebacterium ammoniagenes DSM 20306,1,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae
9381,putative ABC transporte,Rhizobium etli CFN 42,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
9382,putative ABC transporter,Porphyra purpurea,11,,Bangiophyceae,Bangiales,Bangiaceae
9383,putative ABC transporter,Vibrio shilonii AK1,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
9384,putative ABC transporter ATP-binding protein,Acetobacter pasteurianus IFO 3283-01,1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae
9385,putative ABC transporter ATP-binding protein,Alkalilimnicola ehrlichii MLHE-1,2,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
9386,putative ABC transporter ATP-binding protein,Cellvibrio japonicus Ueda107,2,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
9387,putative ABC transporter ATP-binding protein,Desulfomicrobium baculatum DSM 4028,1,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfomicrobiaceae
9388,putative ABC transporter ATP-binding protein,Kocuria rhizophila DC2201,5,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
9389,putative ABC transporter ATP-binding protein,Magnetococcus sp. MC-1,1,Proteobacteria,Alphaproteobacteria,Magnetococcales,Magnetococcaceae
9390,putative ABC transporter ATP-binding protein,Pseudomonas fluorescens SBW25,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
9391,putative ABC transporter ATP-binding protein,Shewanella putrefaciens CN-32,2,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
9392,putative ABC transporter ATP-binding protein,Stenotrophomonas maltophilia K279a,1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
9393,putative ABC transporter ATP-binding protein,Streptomyces griseus subsp. griseus NBRC 13350,1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
9394,putative ABC transporter ATP-binding protein,Syntrophus aciditrophicus SB,2,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae
9395,putative ABC transporter ATP-binding protein/permease,Pseudomonas aeruginosa PA7,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
9396,putative ABC transporter duplicated ATP-binding protein,Clavibacter michiganensis subsp. michiganensis NCPPB 382,8,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
9397,putative ATP synthase A chain,Croceibacter atlanticus HTCC2559,3,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9398,putative ATP-binding ABC transporter protein,Aromatoleum aromaticum EbN1,1,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
9399,putative ATP-binding protein,Clavibacter michiganensis subsp. michiganensis NCPPB 382,5,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
9400,putative ATP-binding protein,Streptomyces griseus subsp. griseus NBRC 13350,3,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
9401,putative ATP-dependent Clp proteas,Arthrobacter aurescens TC1,1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
9402,putative ATP-dependent Clp proteas,Marinomonas sp. MED121,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
9403,putative ATP-dependent DNA helicase,Kocuria rhizophila DC2201,1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
9404,putative ATP-dependent RNA helicase RhlE,Clostridium botulinum E3 str. Alaska E43,1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
9405,putative ATP-dependent RNA helicase with P-loop hydrolase domain protein,Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum),3,Arthropoda,Insecta,Hemiptera,Aphididae
9406,putative ATP-dependent helicase HrpA,Photobacterium damselae subsp. damselae CIP 102761,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
9407,putative ATP-dependent protease,Marinomonas sp. MWYL1,2,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
9408,putative ATP/GTP-binding protein,Croceibacter atlanticus HTCC2559,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9409,putative ATPas,Xenorhabdus bovienii SS-2004,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae
9410,putative ATPase,Haemophilus somnus 129PT,1,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae
9411,putative ATPase RIL,Pyrococcus horikoshii OT3,1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae
9412,putative AcnD-accessory protein PrpF,Pseudomonas putida F1,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
9413,putative Acylneuraminate cytidylyltransferase,Roseobacter sp. SK209-2-6,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
9414,putative Beta-glucosidase A,Loktanella vestfoldensis SKA53,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
9415,putative CoA-transferase,Burkholderia cenocepacia J2315,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
9416,putative Cytochrome c subfamily protein,marine gamma proteobacterium HTCC2148,1,,,,
9417,putative DNA helicase,Leeuwenhoekiella blandensis MED217,3,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9418,putative DNA helicase,Methanococcus maripaludis C7,1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae
9419,putative DNA helicase,Zymomonas mobilis subsp. mobilis NCIMB 11163,1,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
9420,putative DNA hydrolase,Roseobacter sp. MED193,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
9421,putative DNA ligase,Flavobacteriales bacterium ALC-1,3,Bacteroidetes,Flavobacteriia,Flavobacteriales,
9422,putative DNA ligase,unidentified eubacterium SCB49,1,,,,
9423,putative DNA polymerase II,Teredinibacter turnerae T7901,5,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
9424,putative DNA polymerase III alpha subunit,Janibacter sp. HTCC2649,1,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae
9425,putative DNA repair protein,Dokdonia donghaensis MED134,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9426,putative DNA-binding protein,Burkholderia pseudomallei 576,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
9427,putative DNA-binding protein,Rhodopseudomonas palustris HaA2,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
9428,putative DNA-binding/iron metalloprotein/AP endonuclease,Capnocytophaga ochracea DSM 7271,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9429,putative DNA-binding/iron metalloprotein/AP endonuclease,Rickettsia prowazekii str. Madrid E,1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae
9430,putative DNAse related protein,Robiginitalea biformata HTCC2501,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9431,putative GAF sensor protein,Rhodobacteraceae bacterium HTCC2150,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
9432,putative GTP-binding cell division protein,Robiginitalea biformata HTCC2501,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9433,putative GTP-binding protein,Dokdonia donghaensis MED134,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9434,putative GTPase,Photobacterium angustum S14,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
9435,putative H repeat-associated protein,Psychroflexus torquis ATCC 700755,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9436,putative Hemerythrin HHE cation binding domain subfamily protein,Roseobacter sp. GAI101,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
9437,putative Holliday junction resolvase,Candidatus Pelagibacter ubique HTCC1062,13,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
9438,putative Ilv,Phaeobacter gallaeciensis BS107,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
9439,putative K+-dependent Na+/Ca+ exchanger,marine gamma proteobacterium HTCC2148,2,,,,
9440,putative L-alanine dehydrogenase,Clavibacter michiganensis subsp. michiganensis NCPPB 382,2,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
9441,putative L-carnitine dehydratase,Sphingobium japonicum UT26S,1,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
9442,putative LemA family protein,Bacteroides fragilis 3_1_12,1,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
9443,putative Mg-dependent DNase,Maribacter sp. HTCC2170,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9444,putative MutT/nudix family protein,Acinetobacter sp. ADP1,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
9445,putative N6 adenine-specific methylase,Arthrobacter aurescens TC1,1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
9446,putative NADH dehydrogenase (NADH quinone oxidoreductase)(nuoL3-like) protein,Verrucomicrobium spinosum DSM 4136,4,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
9447,putative NADH oxidase,Vibrio cholerae M66-2,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
9448,putative NADH oxidase,Vibrio parahaemolyticus RIMD 2210633,2,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
9449,putative NADH-dependent dyhydrogenase,Robiginitalea biformata HTCC2501,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9450,putative NADH-ubiquinone oxidoreductase subunit F,Azoarcus sp. BH72,1,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
9451,putative NADH:ubiquinone oxidoreductas,Pseudomonas aeruginosa LESB58,2,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
9452,putative NADP-dependent malic enzyme,Leeuwenhoekiella blandensis MED217,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9453,putative NADPH dehydrogenase,marine gamma proteobacterium HTCC2080,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
9454,putative NADPH-quinone reductase,Candidatus Pelagibacter sp. HTCC7211,9,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
9455,putative NTP pyrophosphohydrolase MutT,Kocuria rhizophila DC2201,1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
9456,putative Na+ dependent nucleoside transporter,Pseudoalteromonas haloplanktis TAC125,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
9457,putative O-antigen synthesis protei,Yersinia pestis biovar Orientalis str. PEXU2,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae
9458,putative O-methyltransferase,Clavibacter michiganensis subsp. michiganensis NCPPB 382,1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
9459,putative OmpA-related protein,Flavobacteria bacterium BBFL7,2,Bacteroidetes,Flavobacteriia,,
9460,putative RNA methylase,Allochromatium vinosum DSM 180,1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae
9461,putative RNA methyltransferase,Arthrobacter arilaitensis Re117,4,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
9462,putative RNA methyltransferase,Maribacter sp. HTCC2170,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9463,putative RNA-binding protein,Kytococcus sedentarius DSM 20547,2,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae
9464,putative RND superfamily drug exporter,Sanguibacter keddieii DSM 10542,3,Actinobacteria,Actinobacteria,Micrococcales,Sanguibacteraceae
9465,putative S-adenosyl-L-methionine (SAM)-dependent methyltransferase,Bradyrhizobium sp. ORS278,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
9466,putative SAM-dependent methyltransferase,Algoriphagus sp. PR1,1,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae
9467,putative Seg-like homing DNA endonuclease,Acinetobacter phage Acj61,1,,,Caudovirales,Myoviridae
9468,putative Spo0B-related GTP-binding protein,Flavobacteriales bacterium ALC-1,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,
9469,putative Spo0B-related GTP-binding protein,Leeuwenhoekiella blandensis MED217,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9470,putative TIM-barrel protei,Brachybacterium faecium DSM 4810,1,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae
9471,putative TPR domain-containing protein,Ostreococcus tauri virus 2,1,,,,Phycodnaviridae
9472,putative TRAP-transporter extracellular solute-binding protein,Dinoroseobacter shibae DFL 12,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
9473,putative TRAP-type C4-dicarboxylate transport syste,Desulfobacterium autotrophicum HRM2,2,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae
9474,putative TetR-type transcriptional regulator,Saccharopolyspora erythraea NRRL 2338,1,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae
9475,putative ThiJ/PfpI family protein,Alteromonadales bacterium TW-7,2,Proteobacteria,Gammaproteobacteria,Alteromonadales,
9476,putative TonB system-dependent transport protein,Pseudoalteromonas haloplanktis TAC125,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
9477,putative UbiA family prenyltransferase,Candidatus Nitrospira defluvii,1,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae
9478,putative Zn-dependent aminopeptidase,Pedobacter heparinus DSM 2366,1,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae
9479,putative Zn-dependent aminopeptidase,Rhodobacterales bacterium HTCC2255,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
9480,putative Zn-dependent hydrolases including glyoxylases,Burkholderia xenovorans LB400,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
9481,putative acetoacetate decarboxylase,marine gamma proteobacterium HTCC2148,1,,,,
9482,putative acetyl-CoA:acetyltransferase,Streptococcus pyogenes MGAS8232,1,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae
9483,putative acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,Hoeflea phototrophica DFL-43,8,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae
9484,putative acetyl/propionyl-CoA carboxylase beta chain,Clavibacter michiganensis subsp. michiganensis NCPPB 382,18,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
9485,putative acetyltransferase,Clavibacter michiganensis subsp. michiganensis NCPPB 382,1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
9486,putative acetyltransferase,Marinobacter aquaeolei VT8,2,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
9487,putative acetyltransferase/glycoprotease fusion protein,Clavibacter michiganensis subsp. michiganensis NCPPB 382,12,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
9488,putative acyl-CoA dehydrogenase,Bordetella pertussis Tohama I,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae
9489,putative acyl-CoA dehydrogenase,Bradyrhizobium japonicum USDA 110,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
9490,putative acyl-CoA thioesterase i protein,Sinorhizobium meliloti 1021,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
9491,putative acylase and diesterase,Waddlia chondrophila WSU 86-1044,1,Chlamydiae,Chlamydiia,Parachlamydiales,Waddliaceae
9492,putative adenosylhomocysteinase 3 isoform a,Homo sapiens,1,Chordata,Mammalia,Primates,Hominidae
9493,putative adhesion lipoprotein,Colwellia psychrerythraea 34H,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae
9494,putative agmatinase,Mycobacterium vanbaalenii PYR-1,2,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae
9495,putative aldehyde dehydrogenas,Escherichia coli ED1a,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae
9496,putative aldehyde dehydrogenase,Yersinia pseudotuberculosis IP 32953,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae
9497,putative aldose 1-epimerase,Aurantimonas manganoxydans SI85-9A1,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae
9498,putative aldose epimerase,Microscilla sp. PRE1,1,Bacteroidetes,Cytophagia,Cytophagales,Microscillaceae
9499,putative alkaline phosphatase,Polaribacter irgensii 23-P,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
9500,putative alpha-galactosidase,Streptomyces sp. AA4,1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
9501,putative alpha-isopropylmalate/homocitrate synthase family transferase,Parvibaculum lavamentivorans DS-1,2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae
9502,putative alpha-isopropylmalate/homocitrate synthase family transferase,Xanthobacter autotrophicus Py2,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae
9503,putative amidotransferase protein,Sinorhizobium meliloti 1021,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
9504,putative aminoacylase-1,gamma proteobacterium NOR5-3,2,Chordata,Mammalia,Primates,Hominidae
9505,putative aminopeptidase,Algoriphagus sp. PR1,1,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae
9506,putative aminopeptidase,Flavobacteria bacterium BAL38,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,
9507,putative aminopeptidase 2,Marinobacter aquaeolei VT8,3,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
9508,putative aminotransferase,Bacteroides vulgatus ATCC 8482,1,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
9509,putative aminotransferase,Clavibacter michiganensis subsp. sepedonicus,4,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
9510,putative aminotransferase,Flavobacteriales bacterium ALC-1,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,
9511,putative aminotransferase,Nocardia farcinica IFM 10152,2,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae
9512,putative aminotransferase,Pelobacter carbinolicus DSM 2380,1,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae
9513,putative aminotransferase protein,Labrenzia aggregata IAM 12614,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
