,gene function,organism,nador_1_counts,phylum,class,order,family
11313,transcription elongation factor NusA,Rhizobium leguminosarum bv. viciae 3841,4.21,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
11314,transcription elongation factor NusA,Synechococcus sp. CC9605,19.48,Cyanobacteria,,Synechococcales,Synechococcaceae
11315,transcription elongation factor NusA,gamma proteobacterium HTCC2207,2.29,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
11316,transcription factor,Ciona intestinalis,2.47,Chordata,Ascidiacea,Enterogona,Cionidae
11317,transcription factor BTF3-like,Gallus gallus,0.0,Chordata,Aves,Galliformes,Phasianidae
11318,transcription factor jumonji/aspartyl beta-hydroxylase,Stenotrophomonas sp. SKA14,1.62,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
11319,transcription termination factor NusA,Sphingobacterium spiritivorum ATCC 33861,2.41,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae
11320,transcription termination factor Rho,Allochromatium vinosum DSM 180,3.24,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae
11321,transcription termination factor Rho,Alteromonas macleodii ''Deep ecotype'',0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
11322,transcription termination factor Rho,Beijerinckia indica subsp. indica ATCC 9039,2.46,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae
11323,transcription termination factor Rho,Candidatus Solibacter usitatus Ellin6076,0.0,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae
11324,transcription termination factor Rho,Colwellia psychrerythraea 34H,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae
11325,transcription termination factor Rho,Gramella forsetii KT0803,48.79,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11326,transcription termination factor Rho,Herminiimonas arsenicoxydans,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae
11327,transcription termination factor Rho,Kribbella flavida DSM 17836,0.0,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae
11328,transcription termination factor Rho,Photorhabdus luminescens subsp. laumondii TTO1,4.18,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae
11329,transcription termination factor Rho,Polaribacter irgensii 23-P,5.75,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11330,transcription termination factor Rho,Sphingopyxis alaskensis RB2256,13.25,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
11331,transcription termination factor Rho,Starkeya novella DSM 506,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae
11332,transcription termination factor rho,Marivirga tractuosa DSM 4126,0.0,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae
11333,transcription termination/antitermination factor NusG,Cellvibrio japonicus Ueda107,1.68,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
11334,transcription-repair coupling factor,Bacteroides sp. 2_1_16,3.42,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
11335,transcription-repair coupling factor,Halorhodospira halophila SL1,3.28,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
11336,transcription-repair coupling factor,Magnetospirillum magneticum AMB-1,1.7,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
11337,transcription-repair coupling factor,Marinobacter aquaeolei VT8,7.09,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
11338,transcription-repair coupling factor,Prevotella buccalis ATCC 35310,1.67,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae
11339,transcription-repair coupling factor,Prevotella sp. oral taxon 317 str. F0108,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae
11340,transcription-repair coupling factor,Pseudomonas mendocina ymp,2.43,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
11341,transcription-repair coupling factor,Rhodobacteraceae bacterium KLH11,6.54,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11342,transcription-repair coupling factor,Rhodospirillum centenum SW,2.45,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
11343,transcription-repair coupling factor,Sagittula stellata E-37,4.88,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11344,transcriptional regulato,Anaerococcus prevotii DSM 20548,3.22,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae
11345,transcriptional regulato,Citreicella sp. SE45,4.18,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11346,transcriptional regulato,Clostridium saccharolyticum WM1,2.45,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
11347,transcriptional regulato,Comamonas testosteroni KF-1,3.33,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
11348,transcriptional regulato,Coraliomargarita akajimensis DSM 45221,0.0,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae
11349,transcriptional regulato,Desulfatibacillum alkenivorans AK-01,0.0,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae
11350,transcriptional regulato,Erythrobacter sp. NAP1,1.69,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae
11351,transcriptional regulato,Flavobacteria bacterium BAL38,0.0,Bacteroidetes,Flavobacteriia,Flavobacteriales,
11352,transcriptional regulato,Flavobacteria bacterium MS024-3C,1.64,Bacteroidetes,Flavobacteriia,,
11353,transcriptional regulato,Frankia sp. EUN1f,0.0,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae
11354,transcriptional regulato,Hoeflea phototrophica DFL-43,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae
11355,transcriptional regulato,Labrenzia alexandrii DFL-11,1.59,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11356,transcriptional regulato,Oceanibulbus indolifex HEL-45,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11357,transcriptional regulato,Oceanicola batsensis HTCC2597,2.43,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11358,transcriptional regulato,Oceanicola granulosus HTCC2516,1.63,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11359,transcriptional regulato,Rhodobacter sp. SW2,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11360,transcriptional regulato,Rhodobacteraceae bacterium HTCC2083,1.67,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11361,transcriptional regulato,Roseobacter sp. AzwK-3b,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11362,transcriptional regulato,Roseobacter sp. GAI101,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11363,transcriptional regulato,Roseobacter sp. MED193,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11364,transcriptional regulato,Roseovarius nubinhibens ISM,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11365,transcriptional regulato,Roseovarius sp. 217,8.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11366,transcriptional regulato,Roseovarius sp. TM1035,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11367,transcriptional regulato,Ruegeria sp. R11,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11368,transcriptional regulato,Silicibacter sp. TrichCH4B,2.39,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11369,transcriptional regulato,Synechococcus sp. RS9916,1.64,Cyanobacteria,,Synechococcales,Synechococcaceae
11370,transcriptional regulato,Teredinibacter turnerae T7901,0.0,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
11371,transcriptional regulato,Thalassiobium sp. R2A62,8.19,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11372,transcriptional regulato,alpha proteobacterium BAL199,0.0,Proteobacteria,Alphaproteobacteria,,
11373,transcriptional regulato,gamma proteobacterium HTCC2207,1.66,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
11374,transcriptional regulato,gamma proteobacterium NOR51-B,15.54,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
11375,transcriptional regulato,marine gamma proteobacterium HTCC2148,5.78,,,,
11376,transcriptional regulator,Bacteroides vulgatus ATCC 8482,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
11377,transcriptional regulator,Dinoroseobacter shibae DFL 12,5.6,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11378,transcriptional regulator,Kordia algicida OT-1,0.0,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11379,transcriptional regulator,Magnetospirillum magneticum AMB-1,0.0,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
11380,transcriptional regulator,Mesorhizobium loti MAFF303099,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae
11381,transcriptional regulator,Reinekea blandensis MED297,0.0,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae
11382,transcriptional regulator,Roseobacter sp. GAI101,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11383,transcriptional regulator,Synechococcus sp. WH 8102,0.0,Cyanobacteria,,Synechococcales,Synechococcaceae
11384,transcriptional regulator,Xanthomonas axonopodis pv. citri str. 306,0.0,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
11385,transcriptional regulator,Xanthomonas fuscans subsp. aurantifolii str. ICPB 10535,1.51,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
11386,transcriptional regulator CysB,Alcanivorax borkumensis SK2,0.0,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae
11387,transcriptional regulator LysR family,Vibrio mimicus MB451,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
11388,transcriptional regulator LysR family,Vibrio sp. RC586,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
11389,transcriptional regulator MetR,Silicibacter lacuscaerulensis ITI-1157,3.38,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11390,transcriptional regulator NrdR,Arthrobacter aurescens TC1,0.0,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
11391,transcriptional regulator NrdR,Coxiella burnetii CbuK_Q154,0.0,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae
11392,transcriptional regulator NrdR,Methylibium petroleiphilum PM1,1.6,Proteobacteria,Betaproteobacteria,Burkholderiales,
11393,transcriptional regulator NrdR,Xylella fastidiosa M23,1.63,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
11394,transcriptional regulator NrdR,gamma proteobacterium NOR51-B,0.0,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
11395,transcriptional regulator of AsnC/Lrp family protein,Psychromonas ingrahamii 37,1.73,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae
11396,transcriptional regulator of pyruvate dehydrogenase complex,Neptuniibacter caesariensis,0.0,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
11397,transcriptional regulator/antitoxi,Desulfomicrobium baculatum DSM 4028,0.0,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfomicrobiaceae
11398,transcriptional regulatory protein,Candidatus Puniceispirillum marinum IMCC1322,5.71,Proteobacteria,Alphaproteobacteria,,
11399,transcriptional regulatory protein,Hoeflea phototrophica DFL-43,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae
11400,transglutaminase domain protein,Thiomonas intermedia K12,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,
11401,transglutaminase-like,Jannaschia sp. CCS1,1.66,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11402,transglutaminase-like enzymes cysteine proteases,Syntrophus aciditrophicus SB,0.0,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae
11403,transglycosylas,Roseovarius sp. 217,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11404,transglycosylas,Synechococcus sp. WH 8109,16.13,Cyanobacteria,,Synechococcales,Synechococcaceae
11405,transketolas,Perkinsus marinus ATCC 50983,0.0,,,Perkinsida,Perkinsidae
11406,transketolas,Psychroflexus torquis ATCC 700755,2.46,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11407,transketolase,Brucella suis bv. 4 str. 40,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae
11408,transketolase,Clostridium difficile QCD-97b34,0.0,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae
11409,transketolase,Cytophaga hutchinsonii ATCC 33406,2.42,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae
11410,transketolase,Haemophilus influenzae Rd KW20,5.54,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae
11411,transketolase,Kordia algicida OT-1,6.73,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11412,transketolase,Listeria monocytogenes FSL J1-175,3.35,Firmicutes,Bacilli,Bacillales,Listeriaceae
11413,transketolase,Oceanibulbus indolifex HEL-45,4.09,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11414,transketolase,Photorhabdus luminescens subsp. laumondii TTO1,0.0,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae
11415,transketolase,Psychrobacter cryohalolentis K5,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
11416,transketolase,Rhodobacteraceae bacterium HTCC2083,7.95,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11417,transketolase,Shewanella frigidimarina NCIMB 400,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
11418,transketolase,Silicibacter lacuscaerulensis ITI-1157,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11419,transketolase,Stenotrophomonas maltophilia R551-3,2.51,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
11420,transketolase,Synechococcus sp. WH 8109,19.86,Cyanobacteria,,Synechococcales,Synechococcaceae
11421,transketolase,Thalassiobium sp. R2A62,1.63,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11422,transketolase,Vibrio alginolyticus 12G01,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
11423,transketolase,Vibrio fischeri ES114,3.33,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
11424,transketolase,Vibrio sp. Ex25,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
11425,transketolase,Vibrio vulnificus CMCP6,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
11426,transketolase N-terminal section,Gramella forsetii KT0803,14.13,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11427,transketolase central region,Opitutus terrae PB90-1,1.6,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae
11428,transketolase domain-containing protein,Caldicellulosiruptor owensensis OL,1.68,Firmicutes,Clostridia,Thermoanaerobacterales,
11429,transketolase domain-containing protein,Catenulispora acidiphila DSM 44928,1.56,Actinobacteria,Actinobacteria,Catenulisporales,Catenulisporaceae
11430,transketolase domain-containing protein,Ochrobactrum anthropi ATCC 49188,3.18,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae
11431,transketolase domain-containing protein,Salinispora tropica CNB-440,4.12,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae
11432,translation elongation factor G,Bermanella marisrubri,4.1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
11433,translation elongation factor G,Cellulomonas flavigena DSM 20109,3.22,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae
11434,translation elongation factor G,Coraliomargarita akajimensis DSM 45221,1.63,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae
11435,translation elongation factor G,Microscilla marina ATCC 23134,0.0,Bacteroidetes,Cytophagia,Cytophagales,Microscillaceae
11436,translation elongation factor G,Oribacterium sp. oral taxon 078 str. F0262,0.0,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
11437,translation elongation factor G,Sulfitobacter sp. EE-36,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11438,translation elongation factor P,Marinomonas sp. MWYL1,2.52,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
11439,translation elongation factor Ts,Candidatus Puniceispirillum marinum IMCC1322,11.45,Proteobacteria,Alphaproteobacteria,,
11440,translation elongation factor Ts,Desulfarculus baarsii DSM 2075,0.0,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae
11441,translation elongation factor Ts,Haemophilus influenzae RdAW,0.0,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae
11442,translation elongation factor Ts,Kineococcus radiotolerans SRS30216,0.0,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae
11443,translation elongation factor Ts,Lutiella nitroferrum 2002,0.0,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae
11444,translation elongation factor Ts,Verrucomicrobiae bacterium DG1235,0.0,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,
11445,translation elongation factor Tu,Parabacteroides sp. D13,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae
11446,translation elongation factor Tu,Rhodobacter capsulatus SB 1003,2.54,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11447,translation elongation factor Tu,gamma proteobacterium NOR51-B,21.07,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
11448,translation initiation facto,Methylobacterium populi BJ001,1.7,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae
11449,translation initiation factor 2,Methylobacillus flagellatus KT,8.33,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae
11450,translation initiation factor IF-1,Brucella suis bv. 4 str. 40,1.57,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae
11451,translation initiation factor IF-1,Clostridium difficile QCD-66c26,0.0,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae
11452,translation initiation factor IF-1,Corynebacterium striatum ATCC 6940,0.0,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae
11453,translation initiation factor IF-1,Erythrobacter litoralis HTCC2594,2.46,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae
11454,translation initiation factor IF-1,Lactobacillus plantarum WCFS1,2.41,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae
11455,translation initiation factor IF-2,Brevibacterium linens BL2,2.45,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae
11456,translation initiation factor IF-2,Burkholderia ambifaria AMMD,2.53,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
11457,translation initiation factor IF-2,Chlorobium luteolum DSM 273,0.0,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae
11458,translation initiation factor IF-2,Citreicella sp. SE45,7.56,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11459,translation initiation factor IF-2,Desulfovibrio desulfuricans subsp. desulfuricans str. G20,2.41,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae
11460,translation initiation factor IF-2,Flavobacteria bacterium MS024-3C,9.92,Bacteroidetes,Flavobacteriia,,
11461,translation initiation factor IF-2,Jonesia denitrificans DSM 20603,1.62,Actinobacteria,Actinobacteria,Micrococcales,Jonesiaceae
11462,translation initiation factor IF-2,Ochrobactrum anthropi ATCC 49188,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae
