,gene function,organism,nador_2_counts,phylum,class,order,family
11083,short-chain dehydrogenase/reductase SDR,Meiothermus ruber DSM 1279,1.68,,Deinococci,Thermales,Thermaceae
11084,short-chain dehydrogenase/reductase SDR,Pseudoalteromonas atlantica T6c,4.11,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
11085,short-chain dehydrogenase/reductase SDR,Psychrobacter sp. PRwf-1,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
11086,short-chain dehydrogenase/reductase SDR,Rhodobacter sphaeroides ATCC 17025,1.67,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11087,short-chain dehydrogenase/reductase SDR,Rhodobacter sphaeroides ATCC 17029,1.67,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11088,short-chain dehydrogenase/reductase SDR,Rhodobacteraceae bacterium KLH11,2.35,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11089,short-chain dehydrogenase/reductase SDR,Rhodobacterales bacterium Y4I,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
11090,short-chain dehydrogenase/reductase SDR,Rhodopseudomonas palustris BisB5,1.64,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
11091,short-chain dehydrogenase/reductase SDR,Ruegeria sp. R11,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11092,short-chain dehydrogenase/reductase SDR,Salinispora arenicola CNS-205,2.49,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae
11093,short-chain dehydrogenase/reductase SDR,Sinorhizobium medicae WSM419,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
11094,short-chain dehydrogenase/reductase SDR,Sphaerobacter thermophilus DSM 20745,1.66,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae
11095,short-chain dehydrogenase/reductase SDR,Streptomyces sp. ACTE,0.0,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
11096,short-chain dehydrogenase/reductase SDR,Streptomyces violaceusniger Tu 4113,0.0,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
11097,short-chain dehydrogenase/reductase SDR,Streptosporangium roseum DSM 43021,0.0,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae
11098,short-chain dehydrogenase/reductase SDR,Thermobaculum terrenum ATCC BAA-798,0.0,,,,
11099,short-chain dehydrogenase/reductase SDR,Thermotoga petrophila RKU-1,0.0,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae
11100,short-chain dehydrogenase/reductase SDR,alpha proteobacterium BAL199,1.71,Proteobacteria,Alphaproteobacteria,,
11101,sialic acid synthase,Wolinella succinogenes DSM 1740,0.0,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae
11102,sialic acid-specific 9-O-acetylesterase,Bacteroides sp. 1_1_6,1.7,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
11103,sialic acid-specific 9-O-acetylesterase,Lentisphaera araneosa HTCC2155,1.63,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae
11104,sialic acid-specific 9-O-acetylesterase,Xanthomonas campestris pv. campestris str. 8004,0.0,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
11105,sialic-acid O-acetylesterase,Lentisphaera araneosa HTCC2155,1.57,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae
11106,sideroflexin 5,Thalassiosira pseudonana CCMP1335,0.0,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae
11107,sigma 54-dependent transcriptional activator,Hahella chejuensis KCTC 2396,4.9,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae
11108,sigma factor FliA (Sigma-28 grou,Roseovarius sp. TM1035,9.25,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11109,sigma-2,Kordia algicida OT-1,0.0,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11110,sigma-54 dependent trancsriptional regulator,Pseudoalteromonas atlantica T6c,1.69,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
11111,sigma-54 dependent trancsriptional regulator,Shewanella pealeana ATCC 700345,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
11112,sigma-54-dependent transcriptional response regulator,Geobacter bemidjiensis Bem,1.59,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae
11113,sigma-70 like sigma-factor,Congregibacter litoralis KT71,1.67,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
11114,sigma54 specific transcriptional regulato,Desulfovibrio vulgaris str. ''Miyazaki F'',0.0,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae
11115,sigma54 specific transcriptional regulato,Rhodobacteraceae bacterium HTCC2083,1.72,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11116,signal peptidase I,Flavobacteriales bacterium ALC-1,5.0,Bacteroidetes,Flavobacteriia,Flavobacteriales,
11117,signal peptidase I,Rhodospirillum rubrum ATCC 11170,3.3,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
11118,signal peptidase I,Rothia mucilaginosa ATCC 25296,0.0,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
11119,signal peptidase I protein,Hydrogenivirga sp. 128-5-R1-1,0.0,Aquificae,Aquificae,Aquificales,Aquificaceae
11120,signal peptidase I transmembrane protein,Sinorhizobium meliloti 1021,2.42,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
11121,signal peptide,Rhodopirellula baltica SH 1,11.4,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
11122,signal peptide peptidase Spp,Pedobacter heparinus DSM 2366,0.0,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae
11123,signal peptide peptidase Spp,Synechococcus sp. WH 8109,7.52,Cyanobacteria,,Synechococcales,Synechococcaceae
11124,signal peptide protein,Rhodobacteraceae bacterium HTCC2083,1.69,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11125,signal recognition particle protein,Enterococcus gallinarum EG2,0.0,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae
11126,signal recognition particle protein,Flavobacteriales bacterium ALC-1,10.44,Bacteroidetes,Flavobacteriia,Flavobacteriales,
11127,signal recognition particle protein,Lactobacillus jensenii 115-3-CHN,1.72,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae
11128,signal recognition particle protein,Porphyromonas gingivalis W83,2.53,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae
11129,signal recognition particle protein,Roseobacter sp. GAI101,1.64,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11130,signal recognition particle protein,Streptomyces flavogriseus ATCC 33331,1.59,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
11131,signal recognition particle receptor,Mobiluncus mulieris ATCC 35243,0.0,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae
11132,signal recognition particle receptor FtsY,Pseudomonas aeruginosa UCBPP-PA14,1.6,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
11133,signal recognition particle subunit FFH/SRP54 (srp54),Arthrospira platensis str. Paraca,0.0,Cyanobacteria,,Oscillatoriales,Microcoleaceae
11134,signal recognition particle-docing protein FtsY,Azoarcus sp. BH72,0.0,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
11135,signal recognition particle-docking protein Fts,Labrenzia alexandrii DFL-11,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11136,signal recognition particle-docking protein FtsY,Bacteroides sp. 2_1_33B,1.66,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
11137,signal recognition particle-docking protein FtsY,Beutenbergia cavernae DSM 12333,0.0,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae
11138,signal recognition particle-docking protein FtsY,Maricaulis maris MCS10,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae
11139,signal recognition particle-docking protein FtsY,Rhodobacter sphaeroides ATCC 17025,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11140,signal recognition particle-docking protein FtsY,Saccharophagus degradans 2-40,0.0,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
11141,signal recognition particle-docking protein FtsY,Sulfitobacter sp. EE-36,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11142,signal transduction histidine kinas,Marinobacter aquaeolei VT8,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
11143,signal transduction histidine kinas,Thiomicrospira crunogena XCL-2,3.2,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae
11144,signal transduction histidine kinase,Candidatus Methanoregula boonei 6A8,1.71,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae
11145,signal transduction histidine kinase,Dechloromonas aromatica RCB,0.0,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
11146,signal transduction histidine kinase regulating citrate/malate metabolism,Roseobacter sp. GAI101,2.5,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11147,signal transduction protein,Shewanella sediminis HAW-EB3,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
11148,similar to 3-hydroxy-3-methylglutaryl-coenzyme A reductase (HMG-CoA reductase) isoform 1,Canis lupus familiaris,0.0,Chordata,Mammalia,Carnivora,Canidae
11149,similar to ADP-ribosylation factor 2,Equus caballus,0.0,Chordata,Mammalia,Perissodactyla,Equidae
11150,similar to AGAP002226-PA,Acyrthosiphon pisum,0.0,Arthropoda,Insecta,Hemiptera,Aphididae
11151,similar to ATP synthase subunit bet,Monodelphis domestica,2.49,Chordata,Mammalia,Didelphimorphia,Didelphidae
11152,similar to ATP-binding cassett,Monodelphis domestica,0.0,Chordata,Mammalia,Didelphimorphia,Didelphidae
11153,similar to Actin-87E isoform 1,Tribolium castaneum,0.0,Arthropoda,Insecta,Coleoptera,Tenebrionidae
11154,similar to DNA-directed RNA polymerase II subunit RPB1 isoform 2,Hydra magnipapillata,0.0,Cnidaria,Hydrozoa,Anthoathecata,Hydridae
11155,similar to Dynein heavy chain,Equus caballus,0.0,Chordata,Mammalia,Perissodactyla,Equidae
11156,similar to Eukaryotic initiation factor 4A-III (Eukaryotic translation initiation factor 4A isoform 3) (ATP-dependent RNA helicase eIF4A-3) (ATP-dependent RNA helicase DDX48) (DEAD box protein 48) (Eukaryotic initiation factor 4A-like NUK-34) (Nucl,Equus caballus,0.0,Chordata,Mammalia,Perissodactyla,Equidae
11157,similar to LReO_3,Strongylocentrotus purpuratus,0.0,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
11158,similar to MmKIF17,Monodelphis domestica,0.0,Chordata,Mammalia,Didelphimorphia,Didelphidae
11159,similar to RNA binding motif protein 25,Hydra magnipapillata,0.0,Cnidaria,Hydrozoa,Anthoathecata,Hydridae
11160,similar to Src-type protein tyrosine kinase isoform 1,Strongylocentrotus purpuratus,0.0,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
11161,similar to WW45 protein isoform 1,Canis lupus familiaris,0.0,Chordata,Mammalia,Carnivora,Canidae
11162,similar to Zinc finger protein 500,Canis lupus familiaris,0.0,Chordata,Mammalia,Carnivora,Canidae
11163,similar to adaptor-related protein complex,Canis lupus familiaris,1.62,Chordata,Mammalia,Carnivora,Canidae
11164,similar to axonemal heavy chain dynein type 3,Gallus gallus,1.64,Chordata,Aves,Galliformes,Phasianidae
11165,similar to choline dehydrogenase,Gallus gallus,1.65,Chordata,Aves,Galliformes,Phasianidae
11166,similar to copine III,Ornithorhynchus anatinus,0.0,Chordata,Mammalia,Monotremata,Ornithorhynchidae
11167,similar to cyclophilin,Gallus gallus,0.0,Chordata,Aves,Galliformes,Phasianidae
11168,similar to cytoplasmic dynein 1 heavy chain 1,Taeniopygia guttata,0.0,Chordata,Aves,Passeriformes,Estrildidae
11169,similar to egg bindin receptor 1 precursor,Strongylocentrotus purpuratus,3.19,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
11170,similar to electron transfer flavoprotei,Taeniopygia guttata,0.0,Chordata,Aves,Passeriformes,Estrildidae
11171,similar to endonuclease/reverse transcriptase,Strongylocentrotus purpuratus,0.0,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae
11172,similar to expressed hypothetical protein,Ciona intestinalis,0.0,Chordata,Ascidiacea,Enterogona,Cionidae
11173,similar to guanosine monophosphate reductase,Ciona intestinalis,1.73,Chordata,Ascidiacea,Enterogona,Cionidae
11174,similar to hCG1779312,Ornithorhynchus anatinus,0.0,Chordata,Mammalia,Monotremata,Ornithorhynchidae
11175,similar to major head protein,Rhodothermus phage RM378,12.08,,,Caudovirales,Myoviridae
11176,similar to multidrug resistance protein 2; MRP2,Ornithorhynchus anatinus,0.0,Chordata,Mammalia,Monotremata,Ornithorhynchidae
11177,similar to multixenobiotic resistance protein,Hydra magnipapillata,1.63,Cnidaria,Hydrozoa,Anthoathecata,Hydridae
11178,similar to peroxidasin,Tribolium castaneum,0.0,Arthropoda,Insecta,Coleoptera,Tenebrionidae
11179,similar to poly(A) binding protei,Canis lupus familiaris,0.0,Chordata,Mammalia,Carnivora,Canidae
11180,similar to predicted protein,Ciona intestinalis,0.0,Chordata,Ascidiacea,Enterogona,Cionidae
11181,similar to tubuli,Apis mellifera,0.0,Arthropoda,Insecta,Hymenoptera,Apidae
11182,similar to ubiquitin and ribosomal protein S27a precursor,Canis lupus familiaris,0.0,Chordata,Mammalia,Carnivora,Canidae
11183,similar to ubiquitin-conjugating enzyme E2T (putative),Canis lupus familiaris,0.0,Chordata,Mammalia,Carnivora,Canidae
11184,single-strand binding protein,Neptuniibacter caesariensis,2.47,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
11185,single-strand binding protein,Roseobacter sp. MED193,2.52,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11186,single-strand binding protein,Shewanella oneidensis MR-1,2.53,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
11187,single-strand binding protein,unidentified eubacterium SCB49,0.0,,,,
11188,single-strand selective monofunctional uracil DNA glycosylase,Aromatoleum aromaticum EbN1,0.0,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
11189,single-stranded DNA binding protein,Synechococcus phage syn9,34.54,,,Caudovirales,Myoviridae
11190,single-stranded DNA-binding protein,Bradyrhizobium japonicum USDA 110,4.12,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
11191,single-stranded DNA-binding protein,Magnetospirillum magneticum AMB-1,3.33,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
11192,single-stranded DNA-binding protein,Synechococcus sp. WH 8109,3.31,Cyanobacteria,,Synechococcales,Synechococcaceae
11193,single-stranded-DNA-specific exonuclease RecJ,Flavobacteria bacterium MS024-2A,16.57,Bacteroidetes,Flavobacteriia,,
11194,single-stranded-DNA-specific exonuclease RecJ,Methylobacterium extorquens PA1,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae
11195,single-stranded-DNA-specific exonuclease RecJ,Porphyromonas asaccharolytica PR426713P-I,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae
11196,single-stranded-DNA-specific exonuclease RecJ,Rickettsia endosymbiont of Ixodes scapularis,0.0,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae
11197,single-stranded-DNA-specific exonuclease RecJ,Roseobacter sp. MED193,2.4,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11198,single-stranded-DNA-specific exonuclease RecJ,Teredinibacter turnerae T7901,4.84,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
11199,single-stranded-DNA-specific exonuclease RecJ,beta proteobacterium KB13,6.56,Proteobacteria,Betaproteobacteria,Methylophilales,
11200,single-stranded-DNA-specific exonuclease RecJ,gamma proteobacterium HTCC5015,1.68,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
11201,site-specific DNA-methyltransferase M.NgoVII,Neisseria meningitidis 053442,0.0,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae
11202,site-specific integrase/recombinase,Aeromonas salmonicida subsp. salmonicida A449,0.0,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae
11203,site-specific tyrosine recombinase XerC,Pseudomonas fluorescens SBW25,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
11204,site-specific tyrosine recombinase XerC,Rhodobacter sphaeroides ATCC 17025,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11205,site-specific tyrosine recombinase XerC,Sagittula stellata E-37,3.36,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11206,site-specific tyrosine recombinase XerD,Agrobacterium tumefaciens str. C58,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
11207,site-specific tyrosine recombinase XerD,Mesorhizobium loti MAFF303099,1.67,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae
11208,site-specific tyrosine recombinase XerD,Pseudomonas fluorescens SBW25,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
11209,small conductance mechanosensitive Ion channel,Rhodobacter sphaeroides 2.4.1,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11210,sn-glycerol-3-phosphate import ATP-binding protein UgpC 2,Achromobacter xylosoxidans A8,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae
11211,sn-glycerol-3-phosphate transport system permease protein,Dinoroseobacter shibae DFL 12,7.6,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11212,sn-glycerol-3-phosphate transport system permease protein UgpA,Achromobacter xylosoxidans A8,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae
11213,snf2-related protein,Marivirga tractuosa DSM 4126,1.61,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae
11214,sodium dicarboxylate symporter,Flavobacteria bacterium BBFL7,1.67,Bacteroidetes,Flavobacteriia,,
11215,sodium ion-translocating decarboxylas,Pseudoalteromonas atlantica T6c,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
11216,sodium-dependent transporter,Desulfotalea psychrophila LSv54,0.0,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae
11217,sodium-dependent transporter,Pyrococcus horikoshii OT3,0.0,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae
11218,sodium/alanine symporter,Robiginitalea biformata HTCC2501,1.71,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11219,sodium/hydrogen exchanger,Octadecabacter antarcticus 238,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
11220,sodium/hydrogen exchanger family protein,Gramella forsetii KT0803,1.66,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
11221,sodium/proline symporter,Pseudoalteromonas atlantica T6c,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
11222,sodium/proton antiporter,Pseudomonas aeruginosa PAO1,4.26,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
11223,sodium/proton antiporter,Pseudomonas putida F1,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
11224,sodium/proton antiporter,marine gamma proteobacterium HTCC2143,4.14,Chordata,Mammalia,Rodentia,Muridae
11225,sodium/solute symporter family protein,Moritella sp. PE36,1.67,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae
11226,sodium/solute symporter family protein glucose transporter,Synechococcus sp. CC9311,1.73,Cyanobacteria,,Synechococcales,Synechococcaceae
