gene function,organism,counts,nador_2_counts
similar to MmKIF17,Monodelphis domestica,1,0.0
similar to RNA binding motif protein 25,Hydra magnipapillata,1,0.0
similar to Src-type protein tyrosine kinase isoform 1,Strongylocentrotus purpuratus,1,0.0
similar to WW45 protein isoform 1,Canis lupus familiaris,1,0.0
similar to Zinc finger protein 500,Canis lupus familiaris,1,0.0
similar to adaptor-related protein complex,Canis lupus familiaris,2,1.64
similar to axonemal heavy chain dynein type 3,Gallus gallus,2,1.64
similar to choline dehydrogenase,Gallus gallus,2,1.57
similar to copine III,Ornithorhynchus anatinus,1,0.0
similar to cyclophilin,Gallus gallus,1,0.0
similar to cytoplasmic dynein 1 heavy chain 1,Taeniopygia guttata,1,0.0
similar to egg bindin receptor 1 precursor,Strongylocentrotus purpuratus,4,3.29
similar to electron transfer flavoprotei,Taeniopygia guttata,1,0.0
similar to endonuclease/reverse transcriptase,Strongylocentrotus purpuratus,1,0.0
similar to expressed hypothetical protein,Ciona intestinalis,1,0.0
similar to guanosine monophosphate reductase,Ciona intestinalis,2,1.62
similar to hCG1779312,Ornithorhynchus anatinus,1,0.0
similar to major head protein,Rhodothermus phage RM378,15,12.76
similar to multidrug resistance protein 2; MRP2,Ornithorhynchus anatinus,1,0.0
similar to multixenobiotic resistance protein,Hydra magnipapillata,2,1.67
similar to peroxidasin,Tribolium castaneum,1,0.0
similar to poly(A) binding protei,Canis lupus familiaris,1,0.0
similar to predicted protein,Ciona intestinalis,1,0.0
similar to tubuli,Apis mellifera,1,0.0
similar to ubiquitin and ribosomal protein S27a precursor,Canis lupus familiaris,1,0.0
similar to ubiquitin-conjugating enzyme E2T (putative),Canis lupus familiaris,1,0.0
single-strand binding protein,Neptuniibacter caesariensis,3,2.52
single-strand binding protein,Roseobacter sp. MED193,3,2.57
single-strand binding protein,Shewanella oneidensis MR-1,3,2.47
single-strand binding protein,unidentified eubacterium SCB49,1,0.0
single-strand selective monofunctional uracil DNA glycosylase,Aromatoleum aromaticum EbN1,1,0.0
single-stranded DNA binding protein,Synechococcus phage syn9,42,34.88
single-stranded DNA-binding protein,Bradyrhizobium japonicum USDA 110,5,4.07
single-stranded DNA-binding protein,Magnetospirillum magneticum AMB-1,4,3.08
single-stranded DNA-binding protein,Synechococcus sp. WH 8109,4,3.2
single-stranded-DNA-specific exonuclease RecJ,Flavobacteria bacterium MS024-2A,20,16.61
single-stranded-DNA-specific exonuclease RecJ,Methylobacterium extorquens PA1,1,0.0
single-stranded-DNA-specific exonuclease RecJ,Porphyromonas asaccharolytica PR426713P-I,1,0.0
single-stranded-DNA-specific exonuclease RecJ,Rickettsia endosymbiont of Ixodes scapularis,1,0.0
single-stranded-DNA-specific exonuclease RecJ,Roseobacter sp. MED193,3,2.33
single-stranded-DNA-specific exonuclease RecJ,Teredinibacter turnerae T7901,6,4.9
single-stranded-DNA-specific exonuclease RecJ,beta proteobacterium KB13,8,6.54
single-stranded-DNA-specific exonuclease RecJ,gamma proteobacterium HTCC5015,2,1.6
site-specific DNA-methyltransferase M.NgoVII,Neisseria meningitidis 053442,1,0.0
site-specific integrase/recombinase,Aeromonas salmonicida subsp. salmonicida A449,1,0.0
site-specific tyrosine recombinase XerC,Pseudomonas fluorescens SBW25,1,0.0
site-specific tyrosine recombinase XerC,Rhodobacter sphaeroides ATCC 17025,1,0.0
site-specific tyrosine recombinase XerC,Sagittula stellata E-37,4,3.3
site-specific tyrosine recombinase XerD,Agrobacterium tumefaciens str. C58,1,0.0
site-specific tyrosine recombinase XerD,Mesorhizobium loti MAFF303099,2,1.68
site-specific tyrosine recombinase XerD,Pseudomonas fluorescens SBW25,1,0.0
small conductance mechanosensitive Ion channel,Rhodobacter sphaeroides 2.4.1,1,0.0
sn-glycerol-3-phosphate import ATP-binding protein UgpC 2,Achromobacter xylosoxidans A8,1,0.0
sn-glycerol-3-phosphate transport system permease protein,Dinoroseobacter shibae DFL 12,9,7.42
sn-glycerol-3-phosphate transport system permease protein UgpA,Achromobacter xylosoxidans A8,1,0.0
snf2-related protein,Marivirga tractuosa DSM 4126,2,1.64
sodium dicarboxylate symporter,Flavobacteria bacterium BBFL7,2,1.76
sodium ion-translocating decarboxylas,Pseudoalteromonas atlantica T6c,1,0.0
sodium-dependent transporter,Desulfotalea psychrophila LSv54,1,0.0
sodium-dependent transporter,Pyrococcus horikoshii OT3,1,0.0
sodium/alanine symporter,Robiginitalea biformata HTCC2501,2,1.65
sodium/hydrogen exchanger,Octadecabacter antarcticus 238,1,0.0
sodium/hydrogen exchanger family protein,Gramella forsetii KT0803,2,1.7
sodium/proline symporter,Pseudoalteromonas atlantica T6c,1,0.0
sodium/proton antiporter,Pseudomonas aeruginosa PAO1,5,4.11
sodium/proton antiporter,Pseudomonas putida F1,1,0.0
sodium/proton antiporter,marine gamma proteobacterium HTCC2143,5,4.12
sodium/solute symporter family protein,Moritella sp. PE36,2,1.66
sodium/solute symporter family protein glucose transporter,Synechococcus sp. CC9311,2,1.65
sodium:dicarboxylate symporter,Acidaminococcus fermentans DSM 20731,1,0.0
sodium:dicarboxylate symporter,Shewanella amazonensis SB2B,2,1.7
sodium:neurotransmitter symporter family protein,Turicibacter sanguinis PC909,2,1.65
sodium:solute symporter family protein,Kordia algicida OT-1,6,4.78
soluble aldose sugar dehydrogenase YliI,Ahrensia sp. R2A130,3,2.53
soluble lytic murein transglycosylase,Vibrio parahaemolyticus AQ3810,1,0.0
solute binding protein,Streptomyces sp. e14,1,0.0
solute carrier family 9 (sodium/hydrogen exchanger,Bos taurus,1,0.0
solute-binding component of ABC transporter,Rhizobium leguminosarum bv. viciae 3841,3,2.32
sorbitol dehydrogenase,Mesorhizobium loti MAFF303099,2,1.69
sorbitol oxidase,Streptomyces sp. SPB74,1,0.0
soul heme-binding protein,Marivirga tractuosa DSM 4126,4,3.24
spermidine N1-acetyltransferase,Ralstonia eutropha H16,1,0.0
spermidine synthase,Phaeobacter gallaeciensis BS107,5,4.05
spermidine synthase,Prochlorococcus marinus str. MIT 9202,1,0.0
spermidine/putrescine ABC transporte,Aeropyrum pernix K1,1,0.0
spermidine/putrescine ABC transporte,Citreicella sp. SE45,1,0.0
spermidine/putrescine ABC transporte,Roseobacter sp. AzwK-3b,1,0.0
spermidine/putrescine ABC transporte,Roseovarius nubinhibens ISM,2,1.74
spermidine/putrescine ABC transporte,Ruegeria pomeroyi DSS-3,1,0.0
spermidine/putrescine ABC transporter ATP-binding subunit,Rhodopseudomonas palustris BisB5,1,0.0
spermidine/putrescine ABC transporter ATP-binding subunit,Thermobifida fusca YX,1,0.0
spermidine/putrescine ABC transporter ATPase subunit,Conexibacter woesei DSM 14684,1,0.0
spermidine/putrescine ABC transporter ATPase subunit,Mycobacterium vanbaalenii PYR-1,1,0.0
spermidine/putrescine transport ATP-binding protein potA,Brachyspira pilosicoli 95/1000,3,2.45
spermidine/putrescine transport ATP-binding protein pota,Candidatus Pelagibacter ubique HTCC1062,120,98.69
spermidine/putrescine transport system permease protein,Dinoroseobacter shibae DFL 12,4,3.31
splicing factor 3B subunit 3-like isoform 2,Macaca mulatta,1,0.0
spore coat polysaccharide biosynthesis protein SpsC,Synechocystis sp. PCC 6803,2,1.59
sporulation initiation inhibitor protein,Geobacillus kaustophilus HTA426,1,0.0
sporulation initiation inhibitor protein Soj,Bacillus anthracis str. CDC 684,2,1.69
sporulation initiation inhibitor protein Soj,Listeria grayi DSM 20601,1,0.0
sporulation regulatory protein,Streptomyces viridochromogenes DSM 40736,1,0.0
sporulation specific N-acetylmuramoyl-L-alanine amidase,Bacillus sp. m3-13,2,1.6
sss sodium solute transporter superfamily,Marivirga tractuosa DSM 4126,1,0.0
ssu ribosomal protein s12p methylthiotransferase,Leadbetterella byssophila DSM 17132,1,0.0
stationary phase specific sigma factor RpoS,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,1,0.0
stationary phase survival protein SurE,Bradyrhizobium japonicum USDA 110,1,0.0
stationary phase survival protein SurE,Desulfatibacillum alkenivorans AK-01,1,0.0
stationary phase survival protein SurE,Paracoccus denitrificans PD1222,2,1.6
stationary phase survival protein SurE,Phenylobacterium zucineum HLK1,1,0.0
stationary phase survival protein SurE,Synechococcus sp. WH 7803,3,2.33
sterol 24-C-methyltransferase,Thalassiosira pseudonana CCMP1335,2,1.67
sterol desaturase-like protein,Flavobacterium johnsoniae UW101,16,13.06
sterol desaturase-like protein,Roseovarius nubinhibens ISM,1,0.0
sterol-binding domain protein,Citreicella sp. SE45,1,0.0
streptomyces cyclase/dehydrase,beta proteobacterium KB13,3,2.5
stringent starvation protein A,Coxiella burnetii ''MSU Goat Q177'',1,0.0
stringent starvation protein a,Methylophilales bacterium HTCC2181,4,3.35
structure-specific recognition protein 1,Gallus gallus,1,0.0
succinate dehydrogenas,Candidatus Pelagibacter sp. HTCC7211,30,24.86
succinate dehydrogenas,Halomonas elongata DSM 2581,8,6.6
succinate dehydrogenas,Marinobacter algicola DG893,4,3.35
succinate dehydrogenas,Stenotrophomonas sp. SKA14,2,1.58
succinate dehydrogenas,Vibrio parahaemolyticus AQ3810,1,0.0
succinate dehydrogenase,Zunongwangia profunda SM-A87,6,5.09
succinate dehydrogenase and fumarate reductase iron-sulfur protein,Afipia sp. 1NLS2,1,0.0
succinate dehydrogenase flavoprotein subunit,Flavobacteriaceae bacterium 3519-10,5,4.16
succinate dehydrogenase flavoprotein subunit,Flavobacterium johnsoniae UW101,31,25.44
succinate dehydrogenase flavoprotein subunit,Idiomarina loihiensis L2TR,1,0.0
succinate dehydrogenase flavoprotein subunit,Nitrobacter winogradskyi Nb-255,3,2.42
succinate dehydrogenase flavoprotein subunit,Pseudomonas stutzeri A1501,19,15.41
succinate dehydrogenase flavoprotein subunit,Pseudomonas syringae pv. tomato K40,1,0.0
succinate dehydrogenase flavoprotein subunit,Rickettsia typhi str. Wilmington,11,8.93
succinate dehydrogenase flavoprotein subunit,Sinorhizobium meliloti 1021,3,2.45
succinate dehydrogenase flavoprotein subunit,Synechococcus elongatus PCC 7942,1,0.0
succinate dehydrogenase flavoprotein subunit,Syntrophobacter fumaroxidans MPOB,1,0.0
succinate dehydrogenase flavoprotein subunit A,Legionella drancourtii LLAP12,1,0.0
succinate dehydrogenase iron-sulfur subunit,Arthrobacter aurescens TC1,1,0.0
succinate dehydrogenase subunit C,Synechococcus sp. CC9605,4,3.36
succinate dehydrogenase subunit D,Acidimicrobium ferrooxidans DSM 10331,3,2.5
succinate dehydrogenase/fumarate reductase cytochrome b subunit,Flavobacterium johnsoniae UW101,9,7.58
succinate dehydrogenase/fumarate reductase iron-sulfur subunit,Chloroflexus aggregans DSM 9485,1,0.0
succinate semialdehyde dehydrogenase,Burkholderia xenovorans LB400,3,2.45
succinate semialdehyde dehydrogenase,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,5,4.26
succinate-semialdehyde dehydrogenase,Croceibacter atlanticus HTCC2559,2,1.65
succinate-semialdehyde dehydrogenase (NAD(P)),Candidatus Pelagibacter ubique HTCC1002,47,38.98
succinate:ubiquinone oxidoreductase subunit 2,Reclinomonas americana,4,3.26
succinic semialdehyde dehydrogenase,Polynucleobacter necessarius subsp. necessarius STIR1,1,0.0
succinic semialdehyde dehydrogenase,Psychrobacter sp. PRwf-1,1,0.0
succinic semialdehyde dehydrogenase,Rhodobacter sphaeroides ATCC 17025,1,0.0
succinic semialdehyde dehydrogenase,Shewanella woodyi ATCC 51908,2,1.66
succinoglycan biosynthesis protei,Roseobacter denitrificans OCh 114,1,0.0
succinyl-CoA ligase [ADP-forming,Thalassiobium sp. R2A62,1,0.0
succinyl-CoA synthetas,Geobacter sp. FRC-32,1,0.0
succinyl-CoA synthetase (ADP-forming) alpha subunit,Jannaschia sp. CCS1,8,6.54
succinyl-CoA synthetase alpha subunit,Haemophilus influenzae RdAW,2,1.64
succinyl-CoA synthetase beta chain,Flavobacteria bacterium BBFL7,7,5.81
succinyl-CoA synthetase subunit alpha,Roseiflexus sp. RS-1,1,0.0
succinyl-CoA synthetase subunit beta,Acidovorax citrulli AAC00-1,1,0.0
succinyl-CoA synthetase subunit beta,Azoarcus sp. BH72,1,0.0
succinyl-CoA synthetase subunit beta,Rhodopseudomonas palustris TIE-1,1,0.0
succinyl-CoA synthetase subunit beta,marine actinobacterium PHSC20C1,3,2.45
succinyl-CoA transferas,Pseudoalteromonas sp. SM9913,1,0.0
succinyl-CoA:(R)-citramalate CoA-transferase,Rubrobacter xylanophilus DSM 9941,1,0.0
succinyl-diaminopimelate desuccinylase,Acinetobacter junii SH205,5,4.15
succinyl-diaminopimelate desuccinylase,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),2,1.66
succinyl-diaminopimelate desuccinylase,Escherichia coli 536,1,0.0
succinyl-diaminopimelate desuccinylase,Phaeobacter gallaeciensis 2.10,2,1.64
succinyl-diaminopimelate desuccinylase,Rhodopseudomonas palustris BisA53,1,0.0
succinyl-diaminopimelate desuccinylase,Sideroxydans lithotrophicus ES-1,1,0.0
succinyl-diaminopimelate desuccinylase,Sulfitobacter sp. NAS-14.1,7,5.84
succinyldiaminopimelate transaminase,Saccharophagus degradans 2-40,2,1.67
succinylglutamate desuccinylase/aspartoacylase,Marinomonas sp. MWYL1,4,3.29
succinylglutamate-semialdehyde dehydrogenase,Enterobacter cancerogenus ATCC 35316,1,0.0
sucrose phosphorylase,Listeria welshimeri serovar 6b str. SLCC5334,1,0.0
sufE protein,Synechococcus sp. WH 8102,1,0.0
sugar (ribose) ABC transporter ATP-binding protein,Bradyrhizobium sp. ORS278,9,7.45
sugar ABC transporte,Hoeflea phototrophica DFL-43,7,5.77
sugar ABC transporte,Loktanella vestfoldensis SKA53,1,0.0
sugar ABC transporte,Mesorhizobium loti MAFF303099,3,2.46
sugar ABC transporte,Oceanibulbus indolifex HEL-45,2,1.59
sugar ABC transporte,Rhizobium etli CFN 42,1,0.0
sugar ABC transporte,Rhodobacteraceae bacterium HTCC2150,2,1.63
sugar ABC transporte,Rhodobacterales bacterium HTCC2255,4,3.46
sugar ABC transporte,Roseobacter litoralis Och 149,3,2.56
sugar ABC transporte,Roseobacter sp. MED193,1,0.0
sugar ABC transporte,Ruegeria pomeroyi DSS-3,16,13.03
sugar ABC transporte,Silicibacter lacuscaerulensis ITI-1157,1,0.0
sugar ABC transporte,Silicibacter sp. TrichCH4B,1,0.0
sugar ABC transporter,Agrobacterium radiobacter K84,3,2.46
sugar ABC transporter,Candidatus Pelagibacter ubique HTCC1062,8,6.61
sugar ABC transporter ATP-binding protein,Bacillus clausii KSM-K16,1,0.0
sugar ABC transporter ATP-binding protein,Streptomyces avermitilis MA-4680,3,2.47
sugar ABC transporter ATPase,Hahella chejuensis KCTC 2396,2,1.57
sugar ABC transporter protei,Roseobacter denitrificans OCh 114,8,6.43
sugar aldolase,Synechococcus sp. WH 7803,1,0.0
sugar dehydrogenase,Porphyromonas gingivalis W83,1,0.0
sugar fermentation stimulation protein,Ruegeria sp. R11,6,4.81
sugar fermentation stimulation protein,Shewanella violacea DSS12,1,0.0
sugar fermentation stimulation protein A,Saccharophagus degradans 2-40,1,0.0
sugar kinase,Bradyrhizobium japonicum USDA 110,1,0.0
sugar pyridoxal-phosphate-dependent aminotransferase,Leptospira borgpetersenii serovar Hardjo-bovis JB197,1,0.0
sugar transferase,Croceibacter atlanticus HTCC2559,1,0.0
sugar transferase,Nitrosomonas europaea ATCC 19718,1,0.0
sugar transferase,Xanthobacter autotrophicus Py2,1,0.0
sugar transport ATP-binding transport protei,Roseobacter sp. CCS2,5,4.09
sugar transporter,Victivallis vadensis ATCC BAA-548,1,0.0
sugar transporter family protein,Colwellia psychrerythraea 34H,2,1.64
sugar-phosphate nucleotidyltransferase,Syntrophus aciditrophicus SB,1,0.0
sulfatas,Vibrio shilonii AK1,1,0.0
sulfatas,marine gamma proteobacterium HTCC2148,1,0.0
sulfatase,Bordetella parapertussis 12822,3,2.45
sulfatase,Chitinophaga pinensis DSM 2588,7,5.81
sulfatase,Chthoniobacter flavus Ellin428,3,2.38
sulfatase,Coraliomargarita akajimensis DSM 45221,4,3.27
sulfatase,Flavobacteria bacterium MS024-2A,17,13.82
sulfatase,Mycobacterium parascrofulaceum ATCC BAA-614,2,1.75
sulfatase,Mycobacterium sp. KMS,2,1.65
sulfatase,Pirellula staleyi DSM 6068,2,1.68
sulfatase,Planctomyces brasiliensis DSM 5305,15,12.25
sulfatase,Planctomyces limnophilus DSM 3776,2,1.69
sulfatase,Rhodopseudomonas palustris CGA009,1,0.0
sulfatase,bacterium Ellin514,2,1.69
sulfatase,beta proteobacterium KB13,14,11.78
sulfatase atsD,Rhodopirellula baltica SH 1,26,21.47
sulfatase family protein,Algoriphagus sp. PR1,3,2.46
sulfatase family protein,Caulobacter crescentus CB15,8,6.45
sulfatase family protein,Hyphomonas neptunium ATCC 15444,2,1.57
sulfatase family protein,Phaeobacter gallaeciensis 2.10,2,1.62
sulfate ABC transporte,Comamonas testosteroni CNB-2,1,0.0
sulfate adenylyltransferas,Methylobacterium chloromethanicum CM4,4,3.35
sulfate adenylyltransferas,Psychromonas ingrahamii 37,2,1.66
sulfate adenylyltransferase,Cyanobium sp. PCC 7001,2,1.59
sulfate adenylyltransferase,Thioalkalivibrio sp. K90mix,8,6.42
sulfate adenylyltransferase subunit 1,Aeromonas hydrophila subsp. hydrophila ATCC 7966,1,0.0
sulfate adenylyltransferase subunit 1,Leadbetterella byssophila DSM 17132,1,0.0
sulfate adenylyltransferase subunit 1,Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7,3,2.49
sulfate adenylyltransferase subunit 2,Myxococcus xanthus DK 1622,1,0.0
sulfate adenylyltransferase subunit 2,Sinorhizobium meliloti 1021,1,0.0
sulfate adenylyltransferase subunit 2,alpha proteobacterium BAL199,1,0.0
sulfate permease,Oceanicaulis sp. HTCC2633,1,0.0
sulfate permease,Parvularcula bermudensis HTCC2503,5,4.07
sulfate permease family protein,Congregibacter litoralis KT71,19,15.78
sulfate transporte,Roseobacter denitrificans OCh 114,41,33.68
sulfate transporter,Alkalilimnicola ehrlichii MLHE-1,5,4.22
sulfate transporter,Vibrio fischeri ES114,1,0.0
sulfate transporter family protein,Cytophaga hutchinsonii ATCC 33406,2,1.71
sulfate transporter family protein,Oceanicola granulosus HTCC2516,3,2.47
sulfate/thiosulfate ABC transporte,Burkholderia pseudomallei 1710a,1,0.0
sulfate/tungstate uptake family ABC transporte,Roseovarius nubinhibens ISM,1,0.0
sulfite oxidase precursor (tat pathway signal),Methylobacterium extorquens DM4,1,0.0
sulfite reductas,Thioalkalivibrio sp. HL-EbGR7,3,2.43
sulfite reductase (NADPH) flavoprotei,Shewanella woodyi ATCC 51908,1,0.0
sulfite reductase subunit beta,Methylocella silvestris BL2,1,0.0
sulfoacetaldehyde acetyltransferase,Jannaschia sp. CCS1,5,4.17
sulfolipid (UDP-sulfoquinovose) biosynthesis protein,Synechococcus sp. WH 7805,5,4.17
sulfotransferase,Sphingobium chlorophenolicum L-1,2,1.65
sulfur oxidation B protein,Roseobacter litoralis Och 149,2,1.6
sulfur/thiosulfate oxidation protein precursor (tat pathway signal),Methylobacterium extorquens DM4,2,1.72
sulphate transporter,Burkholderia ambifaria AMMD,1,0.0
sulphate transporter,Francisella philomiragia subsp. philomiragia ATCC 25017,1,0.0
sulphate transporter,Methanococcus maripaludis C7,1,0.0
sulphate transporter,Methanoculleus marisnigri JR1,1,0.0
sulphate transporter,Psychroflexus torquis ATCC 700755,4,3.43
sun protein,Parvibaculum lavamentivorans DS-1,1,0.0
superfamily II DNA/RNA helicase,Corynebacterium glutamicum ATCC 13032,1,0.0
superfamily II DNA/RNA helicase,Magnetospirillum magneticum AMB-1,3,2.46
superoxide dismutas,Roseobacter sp. CCS2,1,0.0
superoxide dismutas,Staphylococcus epidermidis SK135,1,0.0
superoxide dismutase,Acidothermus cellulolyticus 11B,5,4.12
superoxide dismutase,Burkholderia ambifaria MC40-6,1,0.0
superoxide dismutase,Gluconacetobacter hansenii ATCC 23769,1,0.0
