gene function,organism,counts,nador_1_counts
phosphate ABC transporte,Streptomyces roseosporus NRRL 11379,1,0.0
phosphate ABC transporte,Synechococcus sp. CC9311,2,1.69
phosphate ABC transporte,alpha proteobacterium BAL199,3,2.56
phosphate ABC transporte,beta proteobacterium KB13,1,0.0
phosphate ABC transporter ATP-binding protein,Erwinia amylovora ATCC 49946,1,0.0
phosphate ABC transporter ATP-binding protein,Methanococcus vannielii SB,4,3.36
phosphate ABC transporter inner membrane subunit PstC,Allochromatium vinosum DSM 180,6,5.01
phosphate ABC transporter periplasmic binding protein,Marinobacter aquaeolei VT8,7,5.9
phosphate acetyltransferase,Rhodobacteraceae bacterium KLH11,1,0.0
phosphate acetyltransferase (phosphotransacetylase),Candidatus Pelagibacter ubique HTCC1062,102,83.96
phosphate binding protei,Citromicrobium bathyomarinum JL354,1,0.0
phosphate binding protein,Chloroflexus sp. Y-400-fl,2,1.61
phosphate regulon response regulator PhoB,Oceanicaulis sp. HTCC2633,6,4.82
phosphate regulon sensor protein phoR,Pseudoalteromonas haloplanktis TAC125,1,0.0
phosphate regulon transcriptional regulatory protein PhoB,Candidatus Pelagibacter sp. HTCC7211,35,28.85
phosphate regulon transcriptional regulatory protein PhoB,Rhodobacteraceae bacterium KLH11,5,4.11
phosphate regulon transcriptional regulatory protein PhoB,Roseobacter sp. MED193,9,7.67
phosphate transport protein,Thalassiosira pseudonana CCMP1335,1,0.0
phosphate transport system regulator,Leifsonia xyli subsp. xyli str. CTCB07,1,0.0
phosphate transport system regulatory protein PhoU,alpha proteobacterium HIMB114,2,1.74
phosphate transporte,Alcanivorax borkumensis SK2,2,1.61
phosphate transporter,Pseudomonas aeruginosa PAO1,3,2.56
phosphate transporter,Pseudomonas stutzeri A1501,8,6.62
phosphate transporter,Sulfurimonas denitrificans DSM 1251,1,0.0
phosphate transporter ATP-binding protein,Dinoroseobacter shibae DFL 12,2,1.64
phosphate transporter ATP-binding protein,Pseudomonas fluorescens Pf-5,1,0.0
phosphate transporter ATP-binding protein,Saccharophagus degradans 2-40,7,5.84
phosphate uptake regulato,Paracoccus denitrificans PD1222,4,3.29
phosphatidate cytidylyltransferase,Aminobacterium colombiense DSM 12261,2,1.68
phosphatidate cytidylyltransferase,Bacillus pumilus SAFR-032,1,0.0
phosphatidate cytidylyltransferase,Flavobacterium psychrophilum JIP02/86,3,2.46
phosphatidate cytidylyltransferase,Geobacillus thermodenitrificans NG80-2,1,0.0
phosphatidate cytidylyltransferase,Nitratiruptor sp. SB155-2,2,1.63
phosphatidate cytidylyltransferase,Rickettsia felis URRWXCal2,1,0.0
phosphatidate cytidylyltransferase,Staphylococcus epidermidis RP62A,1,0.0
phosphatidylcholine synthase,Roseovarius sp. 217,1,0.0
phosphatidylcholine synthase,Sulfitobacter sp. EE-36,1,0.0
phosphatidylglycerophosphatase,Orientia tsutsugamushi str. Boryong,1,0.0
phosphatidylglycerophosphatase A,Rickettsiella grylli,1,0.0
phosphatidylinositol 4-kinase beta,Homo sapiens,1,0.0
phosphatidylinositol-4-phosphate 5-kinas,Phytophthora infestans T30-4,1,0.0
phosphatidylserine decarboxylase,Brucella ceti B1/94,4,3.37
phosphatidylserine decarboxylase related protein,Methylobacterium radiotolerans JCM 2831,1,0.0
phosphatidylserine decarboxylase subunit proenzyme,Oxalobacter formigenes HOxBLS,2,1.63
phosphatidylserine synthase,Flavobacteria bacterium BBFL7,1,0.0
phosphinothricin N-acetyltransferas,Shewanella amazonensis SB2B,1,0.0
phosphinothricin N-acetyltransferase,Geobacillus thermodenitrificans NG80-2,1,0.0
phospho-2-dehydro-3-deoxyheptonate aldolase,Sinorhizobium meliloti AK83,1,0.0
phospho-2-dehydro-3-deoxyheptonate aldolase,Synechococcus sp. WH 8102,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,Capnocytophaga sputigena ATCC 33612,7,5.86
phospho-N-acetylmuramoyl-pentapeptide- transferase,Haemophilus influenzae 7P49H1,3,2.55
phospho-N-acetylmuramoyl-pentapeptide- transferase,Leptothrix cholodnii SP-6,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,Macrococcus caseolyticus JCSC5402,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,Nitrosomonas eutropha C91,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,Oceanicola granulosus HTCC2516,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,Polaribacter irgensii 23-P,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,Stenotrophomonas maltophilia R551-3,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,Xylanimonas cellulosilytica DSM 15894,1,0.0
phospho-N-acetylmuramoyl-pentapeptide- transferase,beta proteobacterium KB13,8,6.51
phospho-N-acetylmuramoyl-pentapeptide-transferas e,Haliangium ochraceum DSM 14365,1,0.0
phosphodiesterase,Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293,1,0.0
phosphodiesterase,Pirellula staleyi DSM 6068,2,1.58
phosphoenol pyruvate carboxykinase,Trichomonas vaginalis G3,1,0.0
phosphoenolpyruvate carboxykinase,Bacillus sp. NRRL B-14911,1,0.0
phosphoenolpyruvate carboxykinase,Chlorobaculum parvum NCIB 8327,1,0.0
phosphoenolpyruvate carboxykinase,Chlorobium limicola DSM 245,1,0.0
phosphoenolpyruvate carboxykinase,Escherichia coli O157:H7 str. EC4486,1,0.0
phosphoenolpyruvate carboxykinase,Pantoea sp. At-9b,3,2.46
phosphoenolpyruvate carboxykinase,Robiginitalea biformata HTCC2501,7,5.71
phosphoenolpyruvate carboxykinase,Ruegeria sp. TM1040,29,23.33
phosphoenolpyruvate carboxykinase,gamma proteobacterium NOR51-B,20,16.41
phosphoenolpyruvate carboxykinase (GTP),Streptococcus downei F0415,2,1.69
phosphoenolpyruvate carboxylase,Alcanivorax borkumensis SK2,1,0.0
phosphoenolpyruvate carboxylase,Candidatus Accumulibacter phosphatis clade IIA str. UW-1,1,0.0
phosphoenolpyruvate carboxylase,Lactobacillus gasseri ATCC 33323,1,0.0
phosphoenolpyruvate carboxylase,Novosphingobium aromaticivorans DSM 12444,1,0.0
phosphoenolpyruvate carboxylase,Pseudomonas putida KT2440,1,0.0
phosphoenolpyruvate carboxylase,Synechococcus sp. WH 5701,5,3.98
phosphoenolpyruvate phosphomutase,Dethiobacter alkaliphilus AHT 1,2,1.62
phosphoenolpyruvate synthase,Dechloromonas aromatica RCB,1,0.0
phosphoenolpyruvate synthase,Methanoculleus marisnigri JR1,1,0.0
phosphoenolpyruvate-protein phosphotransferase PtsP,Maricaulis maris MCS10,2,1.61
phosphoenolpyruvate-protein phosphotransferase PtsP,Rhodobacter capsulatus SB 1003,9,7.27
phosphoesterase,Synechococcus sp. WH 8109,6,4.82
phosphoesterase DHHA1,Chthoniobacter flavus Ellin428,2,1.66
phosphofructokinase,Phaeodactylum tricornutum CCAP 1055/1,1,0.0
phosphoglucomutase,Francisella tularensis subsp. holarctica 257,1,0.0
phosphoglucomutase,Rhodobacter sphaeroides ATCC 17025,1,0.0
phosphoglucomutase,Sphingomonas sp. SKA58,1,0.0
phosphoglucomutase-1,Cyanobium sp. PCC 7001,2,1.71
phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,1,0.0
phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I,Dyadobacter fermentans DSM 18053,4,3.16
phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I,Silicibacter lacuscaerulensis ITI-1157,3,2.35
phosphoglucomutase/phosphomannomutase family protein,Polaribacter sp. MED152,6,4.99
phosphogluconate dehydratase,Alteromonas macleodii ''Deep ecotype'',3,2.47
phosphogluconate dehydratase,Burkholderia cenocepacia AU 1054,1,0.0
phosphogluconate dehydratase,Burkholderia multivorans ATCC 17616,1,0.0
phosphogluconate dehydratase,Erythrobacter litoralis HTCC2594,2,1.71
phosphogluconate dehydratase,Halomonas elongata DSM 2581,2,1.59
phosphogluconate dehydratase,Oceanicola batsensis HTCC2597,10,8.18
phosphogluconate dehydratase,Oceanicola granulosus HTCC2516,4,3.24
phosphogluconate dehydratase,Pectobacterium atrosepticum SCRI1043,1,0.0
phosphogluconate dehydratase,Rhizobium leguminosarum bv. viciae 3841,1,0.0
phosphogluconate dehydratase,Stenotrophomonas maltophilia R551-3,2,1.54
phosphoglucosamine mutase,Acinetobacter sp. ATCC 27244,4,3.32
phosphoglucosamine mutase,Arthrobacter sp. FB24,2,1.59
phosphoglucosamine mutase,Bacillus tusciae DSM 2912,2,1.64
phosphoglucosamine mutase,Clostridium thermocellum DSM 2360,1,0.0
phosphoglucosamine mutase,Colwellia psychrerythraea 34H,7,5.66
phosphoglucosamine mutase,Dinoroseobacter shibae DFL 12,5,4.0
phosphoglucosamine mutase,Fusobacterium sp. 3_1_33,1,0.0
phosphoglucosamine mutase,Geobacter sp. M18,2,1.69
phosphoglucosamine mutase,Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884,1,0.0
phosphoglucosamine mutase,Saccharophagus degradans 2-40,1,0.0
phosphoglucosamine mutase,Tolumonas auensis DSM 9187,1,0.0
phosphoglucosamine mutase,Vibrio parahaemolyticus Peru-466,1,0.0
phosphoglycerate dehydrogenase,Flavobacteria bacterium BBFL7,6,4.93
phosphoglycerate dehydrogenase,Rhodobacterales bacterium Y4I,1,0.0
phosphoglycerate kinase,Bacillus halodurans C-125,1,0.0
phosphoglycerate kinase,Chloroflexus aurantiacus J-10-fl,1,0.0
phosphoglycerate kinase,Colwellia psychrerythraea 34H,3,2.46
phosphoglycerate kinase,Fulvimarina pelagi HTCC2506,3,2.53
phosphoglycerate kinase,Leadbetterella byssophila DSM 17132,1,0.0
phosphoglycerate kinase,Ruegeria sp. TM1040,10,8.28
phosphoglycerate kinase,Veillonella atypica ACS-134-V-Col7a,1,0.0
phosphoglycerate kinase,Vibrio cholerae CT 5369-93,2,1.63
phosphoglycerate kinase,alpha proteobacterium HIMB114,15,12.73
phosphoglycerate mutase,Methanohalophilus mahii DSM 5219,2,1.63
phosphoglycerate mutase,Rhodobacter sphaeroides ATCC 17025,1,0.0
phosphoglycerate mutase,Ruegeria sp. TM1040,7,5.7
phosphoglycerate mutase,Shewanella sp. ANA-3,1,0.0
phosphoglycerate mutase 1 family,Sinorhizobium meliloti AK83,1,0.0
phosphoglycerate mutase family protein,Candidatus Pelagibacter ubique HTCC1062,43,35.82
phosphoglycerate mutase family protein,Ruegeria pomeroyi DSS-3,5,4.11
phosphoglyceromutase,Bartonella henselae str. Houston-1,3,2.52
phosphoglyceromutase,Chitinophaga pinensis DSM 2588,1,0.0
phosphoglyceromutase,Chlamydia trachomatis D(s)2923,2,1.61
phosphoglyceromutase,Cytophaga hutchinsonii ATCC 33406,6,4.83
phosphoglyceromutase,Oscillochloris trichoides DG-6,1,0.0
phosphoglyceromutase,Wolbachia endosymbiont strain TRS of Brugia malayi,1,0.0
phosphoglycolate phosphatase,Candidatus Pelagibacter sp. HTCC7211,55,44.94
phosphoglycolate phosphatase,Roseobacter denitrificans OCh 114,9,7.38
phosphoheptose isomerase,Citrobacter koseri ATCC BAA-895,1,0.0
phosphoheptose isomerase,Cytophaga hutchinsonii ATCC 33406,3,2.52
phospholipid/glycerol acyltransferase,Paracoccus denitrificans PD1222,5,4.11
phospholysine phosphohistidine inorganic pyrophosphate phosphatase isoform 1,Homo sapiens,1,0.0
phosphomannomutase,Candidatus Regiella insecticola LSR1,1,0.0
phosphomannomutase,Erythrobacter sp. NAP1,2,1.65
phosphomannomutase,Streptomyces avermitilis MA-4680,3,2.4
phosphomannomutase,Xylella fastidiosa M23,1,0.0
phosphomannomutase/phosphoglucomutase,Tropheryma whipplei TW08/27,1,0.0
phosphonate ABC transporte,Escherichia coli O157:H7 str. EC4076,1,0.0
phosphonate ABC transporte,Loktanella vestfoldensis SKA53,6,4.99
phosphonate ABC transporte,Paracoccus denitrificans PD1222,2,1.63
phosphonate ABC transporte,Pelagibaca bermudensis HTCC2601,1,0.0
phosphonate ABC transporte,Roseovarius nubinhibens ISM,12,9.68
phosphonate C-P lyase system protein PhnK,Roseobacter denitrificans OCh 114,9,7.31
phosphonate C-P lyase system protein PhnK,Roseobacter sp. AzwK-3b,5,4.13
phosphonate metabolism protein PhnM,Roseibium sp. TrichSKD4,1,0.0
phosphonate metabolism-associated iron-containing alcohol dehydrogenase,alpha proteobacterium HIMB114,1,0.0
phosphonopyruvate decarboxylas,Treponema denticola ATCC 35405,1,0.0
phosphopantetheine adenylyltransferase,Flavobacterium psychrophilum JIP02/86,4,3.3
phosphopantetheine adenylyltransferase,Leifsonia xyli subsp. xyli str. CTCB07,3,2.39
phosphopantetheine adenylyltransferase,Streptomyces lividans TK24,5,3.95
phosphopantothenate-cysteine ligase / phosphopantothenoylcysteine decarboxylase,Sphingomonas wittichii RW1,1,0.0
phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase,Candidatus Pelagibacter sp. HTCC7211,93,75.93
phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase,Verrucomicrobium spinosum DSM 4136,1,0.0
phosphopantothenoylcysteine decarboxylase/phosphopantothenate/cysteine ligase,Methylotenera mobilis JLW8,1,0.0
phosphopantothenoylcysteine decarboxylase/phosphopantothenate/cysteine ligase,Methylovorus sp. MP688,1,0.0
phosphopentomutase,Haliangium ochraceum DSM 14365,2,1.65
phosphopentomutase,Ruegeria sp. TM1040,20,16.63
phosphopyruvate hydratase,Carboxydothermus hydrogenoformans Z-2901,3,2.51
phosphopyruvate hydratase,Chlorobium chlorochromatii CaD3,2,1.67
phosphopyruvate hydratase,Chlorobium phaeobacteroides BS1,1,0.0
phosphopyruvate hydratase,Dechloromonas aromatica RCB,1,0.0
phosphopyruvate hydratase,Exiguobacterium sibiricum 255-15,2,1.6
phosphopyruvate hydratase,Gramella forsetii KT0803,45,37.18
phosphopyruvate hydratase,Salinibacter ruber DSM 13855,1,0.0
phosphopyruvate hydratase,Staphylococcus epidermidis BCM-HMP0060,1,0.0
phosphopyruvate hydratase,Thermus thermophilus HB8,3,2.52
phosphoribose diphosphate:decaprenyl-phosphate phosphoribosyltransferase,Marinobacter aquaeolei VT8,1,0.0
phosphoribose diphosphate:decaprenyl-phosphate phosphoribosyltransferase,Prochlorococcus marinus str. MIT 9313,1,0.0
phosphoribosyl pyrophosphate synthetase,Roseomonas cervicalis ATCC 49957,1,0.0
phosphoribosyl-AMP cyclohydrolase,Coraliomargarita akajimensis DSM 45221,1,0.0
phosphoribosyl-AMP cyclohydrolase,Rhodobacter sphaeroides ATCC 17025,8,6.68
phosphoribosyl-AMP cyclohydrolase,marine gamma proteobacterium HTCC2143,1,0.0
phosphoribosylamine--glycine ligase,Ahrensia sp. R2A130,1,0.0
phosphoribosylamine--glycine ligase,Aurantimonas manganoxydans SI85-9A1,1,0.0
phosphoribosylamine--glycine ligase,Bordetella avium 197N,1,0.0
phosphoribosylamine--glycine ligase,Capnocytophaga sputigena ATCC 33612,2,1.74
phosphoribosylamine--glycine ligase,Novosphingobium aromaticivorans DSM 12444,2,1.69
phosphoribosylamine--glycine ligase,Prevotella ruminicola 23,1,0.0
phosphoribosylamine--glycine ligase,Sanguibacter keddieii DSM 10542,1,0.0
phosphoribosylamine--glycine ligase,Syntrophomonas wolfei subsp. wolfei str. Goettingen,2,1.63
phosphoribosylamine-glycine ligase,Blastopirellula marina DSM 3645,1,0.0
phosphoribosylaminoimidazole carboxylas,Brachybacterium faecium DSM 4810,1,0.0
phosphoribosylaminoimidazole carboxylas,Capnocytophaga ochracea DSM 7271,19,15.71
phosphoribosylaminoimidazole carboxylas,Cyanobium sp. PCC 7001,4,3.31
phosphoribosylaminoimidazole carboxylas,Cytophaga hutchinsonii ATCC 33406,10,8.42
phosphoribosylaminoimidazole carboxylas,Flavobacterium johnsoniae UW101,16,13.36
phosphoribosylaminoimidazole carboxylas,Propionibacterium acnes SK187,1,0.0
phosphoribosylaminoimidazole carboxylas,Roseobacter sp. CCS2,1,0.0
phosphoribosylaminoimidazole carboxylas,Teredinibacter turnerae T7901,1,0.0
phosphoribosylaminoimidazole carboxylase ATPase subunit,Candidatus Nitrospira defluvii,1,0.0
phosphoribosylaminoimidazole carboxylase ATPase subunit,Methylobacillus flagellatus KT,4,3.19
phosphoribosylaminoimidazole carboxylase ATPase subunit,Nitrobacter winogradskyi Nb-255,1,0.0
phosphoribosylaminoimidazole carboxylase ATPase subunit,Synechococcus sp. WH 7803,4,3.34
phosphoribosylaminoimidazole carboxylase ATPase subunit,Thermococcus kodakarensis KOD1,2,1.59
phosphoribosylaminoimidazole carboxylase atpasesubunit,Flavobacterium psychrophilum JIP02/86,7,5.68
phosphoribosylaminoimidazole carboxylase catalytic subunit,Vibrio mimicus VM573,1,0.0
phosphoribosylaminoimidazole carboxylase subunit,Helicobacter pullorum MIT 98-5489,1,0.0
phosphoribosylaminoimidazole synthetase,Aeromonas salmonicida subsp. salmonicida A449,7,5.88
phosphoribosylaminoimidazole synthetase,Bartonella henselae str. Houston-1,1,0.0
phosphoribosylaminoimidazole synthetase,Prochlorococcus marinus str. MIT 9215,1,0.0
phosphoribosylaminoimidazole synthetase,Pseudomonas fluorescens Pf0-1,5,4.0
phosphoribosylaminoimidazole synthetase,Roseobacter sp. CCS2,3,2.59
phosphoribosylaminoimidazole synthetase,Saccharopolyspora erythraea NRRL 2338,1,0.0
phosphoribosylaminoimidazole-succinocarboxamide synthase,Actinobacillus succinogenes 130Z,1,0.0
phosphoribosylaminoimidazole-succinocarboxamide synthase,Aeromonas salmonicida subsp. salmonicida A449,3,2.36
phosphoribosylaminoimidazole-succinocarboxamide synthase,Alteromonas macleodii ATCC 27126,1,0.0
phosphoribosylaminoimidazole-succinocarboxamide synthase,Candidatus Desulforudis audaxviator MP104C,1,0.0
phosphoribosylaminoimidazole-succinocarboxamide synthase,Citreicella sp. SE45,3,2.52
phosphoribosylaminoimidazole-succinocarboxamide synthase,Desulfuromonas acetoxidans DSM 684,1,0.0
phosphoribosylaminoimidazole-succinocarboxamide synthase,Synechococcus sp. WH 7805,4,3.29
phosphoribosylaminoimidazole-succinocarboxamide synthase,Vibrio metschnikovii CIP 69.14,1,0.0
phosphoribosylaminoimidazole-succinocarboxamide synthase,Vibrio vulnificus YJ016,4,3.33
phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Acinetobacter baumannii ATCC 19606,1,0.0
phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Burkholderiales bacterium 1_1_47,1,0.0
phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Comamonas testosteroni KF-1,2,1.64
phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Methylocella silvestris BL2,1,0.0
phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Opitutus terrae PB90-1,3,2.44
phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Tolumonas auensis DSM 9187,2,1.64
phosphoribosylaminoimidazolesuccinocarboxamide synthase,alpha proteobacterium HIMB114,6,4.73
phosphoribosylanthranilate isomerase,Achromobacter piechaudii ATCC 43553,1,0.0
phosphoribosylanthranilate isomerase,Sphingopyxis alaskensis RB2256,1,0.0
phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase,Desulfotalea psychrophila LSv54,1,0.0
phosphoribosylformylglycinamidine (FGAM) synthas,Synechococcus sp. RCC307,3,2.49
phosphoribosylformylglycinamidine cyclo-ligase,Beggiatoa sp. PS,1,0.0
phosphoribosylformylglycinamidine cyclo-ligase,Blastopirellula marina DSM 3645,1,0.0
phosphoribosylformylglycinamidine cyclo-ligase,Cyanobium sp. PCC 7001,2,1.64
phosphoribosylformylglycinamidine cyclo-ligase,Neorickettsia sennetsu str. Miyayama,2,1.73
phosphoribosylformylglycinamidine cyclo-ligase,Rhodomicrobium vannielii ATCC 17100,2,1.65
phosphoribosylformylglycinamidine cyclo-ligase,marine gamma proteobacterium HTCC2148,2,1.58
phosphoribosylformylglycinamidine synthase,Burkholderia sp. H160,1,0.0
phosphoribosylformylglycinamidine synthase,Kordia algicida OT-1,7,5.56
phosphoribosylformylglycinamidine synthase,Polaribacter irgensii 23-P,14,11.5
phosphoribosylformylglycinamidine synthase,Pseudomonas putida F1,5,4.14
phosphoribosylformylglycinamidine synthase,Ralstonia pickettii 12J,3,2.4
phosphoribosylformylglycinamidine synthase,Shewanella woodyi ATCC 51908,2,1.59
phosphoribosylformylglycinamidine synthase I,Bartonella henselae str. Houston-1,1,0.0
phosphoribosylformylglycinamidine synthase I,Desulfotomaculum reducens MI-1,2,1.58
phosphoribosylformylglycinamidine synthase I,Jannaschia sp. CCS1,6,4.96
phosphoribosylformylglycinamidine synthase I,Leifsonia xyli subsp. xyli str. CTCB07,5,4.21
phosphoribosylformylglycinamidine synthase I,Nocardioides sp. JS614,1,0.0
phosphoribosylformylglycinamidine synthase I,Roseobacter sp. CCS2,1,0.0
phosphoribosylformylglycinamidine synthase I,Roseobacter sp. GAI101,1,0.0
